"NUMERO";"LAMBX";"LAMBY";"DATE";"SWI_UNIF_MENS"
6000;884520;6552593;196001;1,062
6000;884520;6552593;196002;1,086
6000;884520;6552593;196003;1,052
6000;884520;6552593;196004;0,844
6000;884520;6552593;196005;0,599
6000;884520;6552593;196006;0,393
6000;884520;6552593;196007;0,553
6000;884520;6552593;196008;0,947
6000;884520;6552593;196009;1,014
6000;884520;6552593;196010;1,136
6000;884520;6552593;196011;1,113
6000;884520;6552593;196012;1,059
6000;884520;6552593;196101;1,077
6000;884520;6552593;196102;1,031
6000;884520;6552593;196103;0,901
6000;884520;6552593;196104;0,88
6000;884520;6552593;196105;0,863
6000;884520;6552593;196106;0,717
6000;884520;6552593;196107;0,53
6000;884520;6552593;196108;0,62
6000;884520;6552593;196109;0,412
6000;884520;6552593;196110;0,543
6000;884520;6552593;196111;0,963
6000;884520;6552593;196112;1,083
6000;884520;6552593;196201;1,066
6000;884520;6552593;196202;1,04
6000;884520;6552593;196203;1,051
6000;884520;6552593;196204;1,029
6000;884520;6552593;196205;0,921
6000;884520;6552593;196206;0,716
6000;884520;6552593;196207;0,288
6000;884520;6552593;196208;0,18
6000;884520;6552593;196209;0,227
6000;884520;6552593;196210;0,232
6000;884520;6552593;196211;0,433
6000;884520;6552593;196212;0,819
6000;884520;6552593;196301;1,047
6000;884520;6552593;196302;1,044
6000;884520;6552593;196303;1,135
6000;884520;6552593;196304;1,075
6000;884520;6552593;196305;0,928
6000;884520;6552593;196306;0,93
6000;884520;6552593;196307;0,861
6000;884520;6552593;196308;0,842
6000;884520;6552593;196309;0,972
6000;884520;6552593;196310;0,872
6000;884520;6552593;196311;1,099
6000;884520;6552593;196312;0,962
6000;884520;6552593;196401;0,878
6000;884520;6552593;196402;0,965
6000;884520;6552593;196403;1,113
6000;884520;6552593;196404;1,015
6000;884520;6552593;196405;0,882
6000;884520;6552593;196406;0,685
6000;884520;6552593;196407;0,342
6000;884520;6552593;196408;0,186
6000;884520;6552593;196409;0,173
6000;884520;6552593;196410;0,457
6000;884520;6552593;196411;0,613
6000;884520;6552593;196412;0,764
6000;884520;6552593;196501;1,001
6000;884520;6552593;196502;1,011
6000;884520;6552593;196503;1,115
6000;884520;6552593;196504;1,018
6000;884520;6552593;196505;1,002
6000;884520;6552593;196506;0,896
6000;884520;6552593;196507;0,686
6000;884520;6552593;196508;0,772
6000;884520;6552593;196509;1,082
6000;884520;6552593;196510;0,961
6000;884520;6552593;196511;1,028
6000;884520;6552593;196512;1,158
6000;884520;6552593;196601;1,098
6000;884520;6552593;196602;1,112
6000;884520;6552593;196603;1,01
6000;884520;6552593;196604;1,02
6000;884520;6552593;196605;0,945
6000;884520;6552593;196606;0,584
6000;884520;6552593;196607;0,516
6000;884520;6552593;196608;0,379
6000;884520;6552593;196609;0,356
6000;884520;6552593;196610;0,518
6000;884520;6552593;196611;1,031
6000;884520;6552593;196612;1,137
