"NUMERO";"LAMBX";"LAMBY";"DATE";"SWI_UNIF_MENS"
4500;493805;6667795;196001;0,741
4500;493805;6667795;196002;0,883
4500;493805;6667795;196003;0,958
4500;493805;6667795;196004;0,741
4500;493805;6667795;196005;0,477
4500;493805;6667795;196006;0,247
4500;493805;6667795;196007;0,102
4500;493805;6667795;196008;0,106
4500;493805;6667795;196009;0,109
4500;493805;6667795;196010;0,248
4500;493805;6667795;196011;0,748
4500;493805;6667795;196012;0,993
4500;493805;6667795;196101;1,021
4500;493805;6667795;196102;0,922
4500;493805;6667795;196103;0,74
4500;493805;6667795;196104;0,634
4500;493805;6667795;196105;0,444
4500;493805;6667795;196106;0,247
4500;493805;6667795;196107;0,121
4500;493805;6667795;196108;0
4500;493805;6667795;196109;-0,018
4500;493805;6667795;196110;0,098
4500;493805;6667795;196111;0,318
4500;493805;6667795;196112;0,622
4500;493805;6667795;196201;0,79
4500;493805;6667795;196202;0,827
4500;493805;6667795;196203;0,905
4500;493805;6667795;196204;0,903
4500;493805;6667795;196205;0,696
4500;493805;6667795;196206;0,368
4500;493805;6667795;196207;0,156
4500;493805;6667795;196208;0,026
4500;493805;6667795;196209;0,015
4500;493805;6667795;196210;0,028
4500;493805;6667795;196211;0,258
4500;493805;6667795;196212;0,379
4500;493805;6667795;196301;0,564
4500;493805;6667795;196302;0,621
4500;493805;6667795;196303;0,681
4500;493805;6667795;196304;0,819
4500;493805;6667795;196305;0,586
4500;493805;6667795;196306;0,298
4500;493805;6667795;196307;0,151
4500;493805;6667795;196308;0,248
4500;493805;6667795;196309;0,206
4500;493805;6667795;196310;0,173
4500;493805;6667795;196311;0,287
4500;493805;6667795;196312;0,42
4500;493805;6667795;196401;0,441
4500;493805;6667795;196402;0,527
4500;493805;6667795;196403;0,692
4500;493805;6667795;196404;0,719
4500;493805;6667795;196405;0,559
4500;493805;6667795;196406;0,321
4500;493805;6667795;196407;0,091
4500;493805;6667795;196408;-0,016
4500;493805;6667795;196409;0,002
4500;493805;6667795;196410;0,086
4500;493805;6667795;196411;0,17
4500;493805;6667795;196412;0,281
4500;493805;6667795;196501;0,523
4500;493805;6667795;196502;0,666
4500;493805;6667795;196503;0,675
4500;493805;6667795;196504;0,609
4500;493805;6667795;196505;0,468
4500;493805;6667795;196506;0,346
4500;493805;6667795;196507;0,142
4500;493805;6667795;196508;0,261
4500;493805;6667795;196509;0,452
4500;493805;6667795;196510;0,496
4500;493805;6667795;196511;0,56
4500;493805;6667795;196512;0,843
4500;493805;6667795;196601;0,999
4500;493805;6667795;196602;1,04
4500;493805;6667795;196603;0,896
4500;493805;6667795;196604;0,877
4500;493805;6667795;196605;0,738
4500;493805;6667795;196606;0,382
4500;493805;6667795;196607;0,251
4500;493805;6667795;196608;0,241
4500;493805;6667795;196609;0,089
4500;493805;6667795;196610;0,284
4500;493805;6667795;196611;0,605
4500;493805;6667795;196612;0,794
4500;493805;6667795;196701;0,882
4500;493805;6667795;196702;0,871
4500;493805;6667795;196703;0,889
4500;493805;6667795;196704;0,768
4500;493805;6667795;196705;0,59
4500;493805;6667795;196706;0,371
4500;493805;6667795;196707;0,134
4500;493805;6667795;196708;0,03
4500;493805;6667795;196709;0,061
4500;493805;6667795;196710;0,133
4500;493805;6667795;196711;0,395
4500;493805;6667795;196712;0,5
4500;493805;6667795;196801;0,758
4500;493805;6667795;196802;0,821
4500;493805;6667795;196803;0,789
4500;493805;6667795;196804;0,766
4500;493805;6667795;196805;0,689
4500;493805;6667795;196806;0,424
4500;493805;6667795;196807;0,277
4500;493805;6667795;196808;0,208
4500;493805;6667795;196809;0,461
4500;493805;6667795;196810;0,509
4500;493805;6667795;196811;0,586
4500;493805;6667795;196812;0,631
4500;493805;6667795;196901;0,803
4500;493805;6667795;196902;0,862
4500;493805;6667795;196903;0,917
4500;493805;6667795;196904;0,771
4500;493805;6667795;196905;0,621
4500;493805;6667795;196906;0,462
4500;493805;6667795;196907;0,22
4500;493805;6667795;196908;0,08
4500;493805;6667795;196909;0,057
4500;493805;6667795;196910;0,01
4500;493805;6667795;196911;0,24
4500;493805;6667795;196912;0,631
4500;493805;6667795;197001;0,782
4500;493805;6667795;197002;1,002
4500;493805;6667795;197003;0,966
4500;493805;6667795;197004;0,854
4500;493805;6667795;197005;0,651
4500;493805;6667795;197006;0,358
4500;493805;6667795;197007;0,17
4500;493805;6667795;197008;0,096
4500;493805;6667795;197009;0,067
4500;493805;6667795;197010;0,061
4500;493805;6667795;197011;0,172
4500;493805;6667795;197012;0,313
4500;493805;6667795;197101;0,386
4500;493805;6667795;197102;0,544
4500;493805;6667795;197103;0,604
4500;493805;6667795;197104;0,539
4500;493805;6667795;197105;0,622
4500;493805;6667795;197106;0,794
4500;493805;6667795;197107;0,427
4500;493805;6667795;197108;0,296
4500;493805;6667795;197109;0,178
4500;493805;6667795;197110;0,103
4500;493805;6667795;197111;0,155
4500;493805;6667795;197112;0,341
4500;493805;6667795;197201;0,461
4500;493805;6667795;197202;0,729
4500;493805;6667795;197203;0,82
4500;493805;6667795;197204;0,68
4500;493805;6667795;197205;0,548
4500;493805;6667795;197206;0,381
4500;493805;6667795;197207;0,138
4500;493805;6667795;197208;0,057
4500;493805;6667795;197209;0,016
4500;493805;6667795;197210;-0,001
4500;493805;6667795;197211;0,179
4500;493805;6667795;197212;0,45
4500;493805;6667795;197301;0,488
4500;493805;6667795;197302;0,617
4500;493805;6667795;197303;0,648
4500;493805;6667795;197304;0,502
4500;493805;6667795;197305;0,447
4500;493805;6667795;197306;0,298
4500;493805;6667795;197307;0,187
4500;493805;6667795;197308;0,092
4500;493805;6667795;197309;0,035
4500;493805;6667795;197310;0,11
4500;493805;6667795;197311;0,101
4500;493805;6667795;197312;0,291
4500;493805;6667795;197401;0,475
4500;493805;6667795;197402;0,697
4500;493805;6667795;197403;0,752
4500;493805;6667795;197404;0,664
4500;493805;6667795;197405;0,522
4500;493805;6667795;197406;0,251
4500;493805;6667795;197407;0,077
4500;493805;6667795;197408;-0,013
4500;493805;6667795;197409;0,071
4500;493805;6667795;197410;0,179
4500;493805;6667795;197411;0,353
4500;493805;6667795;197412;0,523
4500;493805;6667795;197501;0,628
4500;493805;6667795;197502;0,734
4500;493805;6667795;197503;0,766
4500;493805;6667795;197504;0,825
4500;493805;6667795;197505;0,684
4500;493805;6667795;197506;0,435
4500;493805;6667795;197507;0,176
4500;493805;6667795;197508;0,023
4500;493805;6667795;197509;0,076
4500;493805;6667795;197510;0,182
4500;493805;6667795;197511;0,331
4500;493805;6667795;197512;0,58
4500;493805;6667795;197601;0,59
4500;493805;6667795;197602;0,744
4500;493805;6667795;197603;0,746
4500;493805;6667795;197604;0,608
4500;493805;6667795;197605;0,341
4500;493805;6667795;197606;0,12
4500;493805;6667795;197607;-0,003
4500;493805;6667795;197608;-0,029
4500;493805;6667795;197609;0,056
4500;493805;6667795;197610;0,233
4500;493805;6667795;197611;0,495
4500;493805;6667795;197612;0,824
4500;493805;6667795;197701;0,93
4500;493805;6667795;197702;1,078
4500;493805;6667795;197703;0,956
4500;493805;6667795;197704;0,84
4500;493805;6667795;197705;0,779
4500;493805;6667795;197706;0,679
4500;493805;6667795;197707;0,557
4500;493805;6667795;197708;0,377
4500;493805;6667795;197709;0,215
4500;493805;6667795;197710;0,21
4500;493805;6667795;197711;0,297
4500;493805;6667795;197712;0,444
4500;493805;6667795;197801;0,634
4500;493805;6667795;197802;0,928
4500;493805;6667795;197803;0,979
4500;493805;6667795;197804;0,943
4500;493805;6667795;197805;0,826
4500;493805;6667795;197806;0,513
4500;493805;6667795;197807;0,271
4500;493805;6667795;197808;0,161
4500;493805;6667795;197809;0,047
4500;493805;6667795;197810;-0,001
