"NUMERO";"LAMBX";"LAMBY";"DATE";"SWI_UNIF_MENS"
9250;554226;6243683;196001;0,964
9250;554226;6243683;196002;0,906
9250;554226;6243683;196003;0,873
9250;554226;6243683;196004;0,759
9250;554226;6243683;196005;0,481
9250;554226;6243683;196006;0,242
9250;554226;6243683;196007;0,174
9250;554226;6243683;196008;0,162
9250;554226;6243683;196009;0,109
9250;554226;6243683;196010;0,312
9250;554226;6243683;196011;0,537
9250;554226;6243683;196012;0,81
9250;554226;6243683;196101;1,045
9250;554226;6243683;196102;0,946
9250;554226;6243683;196103;0,685
9250;554226;6243683;196104;0,615
9250;554226;6243683;196105;0,618
9250;554226;6243683;196106;0,557
9250;554226;6243683;196107;0,267
9250;554226;6243683;196108;0,156
9250;554226;6243683;196109;0,041
9250;554226;6243683;196110;0,116
9250;554226;6243683;196111;0,209
9250;554226;6243683;196112;0,441
9250;554226;6243683;196201;0,639
9250;554226;6243683;196202;0,808
9250;554226;6243683;196203;0,849
9250;554226;6243683;196204;0,901
9250;554226;6243683;196205;0,744
9250;554226;6243683;196206;0,637
9250;554226;6243683;196207;0,238
9250;554226;6243683;196208;0,083
9250;554226;6243683;196209;0,018
9250;554226;6243683;196210;0,116
9250;554226;6243683;196211;0,372
9250;554226;6243683;196212;0,57
9250;554226;6243683;196301;0,786
9250;554226;6243683;196302;0,895
9250;554226;6243683;196303;0,886
9250;554226;6243683;196304;0,927
9250;554226;6243683;196305;0,664
9250;554226;6243683;196306;0,509
9250;554226;6243683;196307;0,373
9250;554226;6243683;196308;0,304
9250;554226;6243683;196309;0,376
9250;554226;6243683;196310;0,298
9250;554226;6243683;196311;0,297
9250;554226;6243683;196312;0,452
9250;554226;6243683;196401;0,478
9250;554226;6243683;196402;0,521
9250;554226;6243683;196403;0,689
9250;554226;6243683;196404;0,754
9250;554226;6243683;196405;0,51
9250;554226;6243683;196406;0,29
9250;554226;6243683;196407;0,097
9250;554226;6243683;196408;0
9250;554226;6243683;196409;0,075
9250;554226;6243683;196410;0,299
9250;554226;6243683;196411;0,326
9250;554226;6243683;196412;0,499
9250;554226;6243683;196501;0,662
9250;554226;6243683;196502;0,75
9250;554226;6243683;196503;0,814
9250;554226;6243683;196504;0,74
9250;554226;6243683;196505;0,645
9250;554226;6243683;196506;0,464
9250;554226;6243683;196507;0,172
9250;554226;6243683;196508;0,042
9250;554226;6243683;196509;0,139
9250;554226;6243683;196510;0,085
9250;554226;6243683;196511;0,139
9250;554226;6243683;196512;0,645
9250;554226;6243683;196601;0,912
9250;554226;6243683;196602;0,958
9250;554226;6243683;196603;0,873
9250;554226;6243683;196604;0,818
9250;554226;6243683;196605;0,85
9250;554226;6243683;196606;0,657
9250;554226;6243683;196607;0,306
9250;554226;6243683;196608;0,119
9250;554226;6243683;196609;0,047
9250;554226;6243683;196610;0,378
9250;554226;6243683;196611;0,526
9250;554226;6243683;196612;0,906
9250;554226;6243683;196701;0,946
9250;554226;6243683;196702;0,873
9250;554226;6243683;196703;0,77
9250;554226;6243683;196704;0,64
9250;554226;6243683;196705;0,415
9250;554226;6243683;196706;0,273
9250;554226;6243683;196707;0,108
9250;554226;6243683;196708;-0,014
9250;554226;6243683;196709;0,001
9250;554226;6243683;196710;-0,007
9250;554226;6243683;196711;0,124
9250;554226;6243683;196712;0,263
9250;554226;6243683;196801;0,591
9250;554226;6243683;196802;0,707
9250;554226;6243683;196803;0,784
9250;554226;6243683;196804;0,707
9250;554226;6243683;196805;0,724
9250;554226;6243683;196806;0,802
9250;554226;6243683;196807;0,528
9250;554226;6243683;196808;0,363
9250;554226;6243683;196809;0,252
9250;554226;6243683;196810;0,195
9250;554226;6243683;196811;0,416
9250;554226;6243683;196812;0,671
9250;554226;6243683;196901;0,877
9250;554226;6243683;196902;0,893
9250;554226;6243683;196903;0,937
9250;554226;6243683;196904;0,914
9250;554226;6243683;196905;0,856
9250;554226;6243683;196906;0,586
9250;554226;6243683;196907;0,311
9250;554226;6243683;196908;0,155
9250;554226;6243683;196909;0,167
9250;554226;6243683;196910;0,163
9250;554226;6243683;196911;0,16
9250;554226;6243683;196912;0,469
9250;554226;6243683;197001;0,668
9250;554226;6243683;197002;0,879
9250;554226;6243683;197003;0,9
9250;554226;6243683;197004;0,85
9250;554226;6243683;197005;0,765
9250;554226;6243683;197006;0,561
9250;554226;6243683;197007;0,377
9250;554226;6243683;197008;0,146
9250;554226;6243683;197009;0,047
9250;554226;6243683;197010;0,162
9250;554226;6243683;197011;0,223
9250;554226;6243683;197012;0,266
9250;554226;6243683;197101;0,426
9250;554226;6243683;197102;0,749
9250;554226;6243683;197103;0,925
9250;554226;6243683;197104;0,874
9250;554226;6243683;197105;0,751
9250;554226;6243683;197106;0,906
9250;554226;6243683;197107;0,579
9250;554226;6243683;197108;0,268
9250;554226;6243683;197109;0,216
