"NUMERO";"LAMBX";"LAMBY";"DATE";"SWI_UNIF_MENS"
7000;955626;6456067;196001;0,599
7000;955626;6456067;196002;0,596
7000;955626;6456067;196003;0,594
7000;955626;6456067;196004;0,84
7000;955626;6456067;196005;1,221
7000;955626;6456067;196006;0,844
7000;955626;6456067;196007;0,727
7000;955626;6456067;196008;0,741
7000;955626;6456067;196009;0,819
7000;955626;6456067;196010;1,122
7000;955626;6456067;196011;1,011
7000;955626;6456067;196012;0,891
7000;955626;6456067;196101;0,847
7000;955626;6456067;196102;0,826
7000;955626;6456067;196103;0,927
7000;955626;6456067;196104;1,279
7000;955626;6456067;196105;1,066
7000;955626;6456067;196106;0,847
7000;955626;6456067;196107;0,613
7000;955626;6456067;196108;0,432
7000;955626;6456067;196109;0,235
7000;955626;6456067;196110;0,319
7000;955626;6456067;196111;0,532
7000;955626;6456067;196112;0,707
7000;955626;6456067;196201;0,738
7000;955626;6456067;196202;0,735
7000;955626;6456067;196203;0,732
7000;955626;6456067;196204;0,803
7000;955626;6456067;196205;1,29
7000;955626;6456067;196206;1,036
7000;955626;6456067;196207;0,511
7000;955626;6456067;196208;0,229
7000;955626;6456067;196209;0,158
7000;955626;6456067;196210;0,17
7000;955626;6456067;196211;0,479
7000;955626;6456067;196212;0,54
7000;955626;6456067;196301;0,539
7000;955626;6456067;196302;0,539
7000;955626;6456067;196303;0,539
7000;955626;6456067;196304;0,62
7000;955626;6456067;196305;1,187
7000;955626;6456067;196306;1,137
7000;955626;6456067;196307;0,823
7000;955626;6456067;196308;0,642
7000;955626;6456067;196309;0,657
7000;955626;6456067;196310;0,632
7000;955626;6456067;196311;0,968
7000;955626;6456067;196312;0,926
7000;955626;6456067;196401;0,873
7000;955626;6456067;196402;0,857
7000;955626;6456067;196403;0,862
7000;955626;6456067;196404;1,006
7000;955626;6456067;196405;1,165
7000;955626;6456067;196406;0,916
7000;955626;6456067;196407;0,545
7000;955626;6456067;196408;0,327
7000;955626;6456067;196409;0,373
7000;955626;6456067;196410;0,555
7000;955626;6456067;196411;0,662
7000;955626;6456067;196412;0,692
7000;955626;6456067;196501;0,689
7000;955626;6456067;196502;0,688
7000;955626;6456067;196503;0,69
7000;955626;6456067;196504;0,917
7000;955626;6456067;196505;1,111
7000;955626;6456067;196506;1,11
7000;955626;6456067;196507;0,822
7000;955626;6456067;196508;0,633
7000;955626;6456067;196509;0,85
7000;955626;6456067;196510;0,814
7000;955626;6456067;196511;0,74
7000;955626;6456067;196512;0,723
7000;955626;6456067;196601;0,712
7000;955626;6456067;196602;0,704
7000;955626;6456067;196603;0,698
7000;955626;6456067;196604;0,808
7000;955626;6456067;196605;1,328
7000;955626;6456067;196606;0,967
