"NUMERO";"LAMBX";"LAMBY";"DATE";"SWI_UNIF_MENS"
3003;150863;6766520;196001;1,025
3003;150863;6766520;196002;0,985
3003;150863;6766520;196003;1,007
3003;150863;6766520;196004;0,918
3003;150863;6766520;196005;0,601
3003;150863;6766520;196006;0,361
3003;150863;6766520;196007;0,221
3003;150863;6766520;196008;0,267
3003;150863;6766520;196009;0,272
3003;150863;6766520;196010;0,514
3003;150863;6766520;196011;0,943
3003;150863;6766520;196012;1,031
3003;150863;6766520;196101;1,081
3003;150863;6766520;196102;0,995
3003;150863;6766520;196103;0,828
3003;150863;6766520;196104;0,753
3003;150863;6766520;196105;0,634
3003;150863;6766520;196106;0,427
3003;150863;6766520;196107;0,23
3003;150863;6766520;196108;0,115
3003;150863;6766520;196109;0,065
3003;150863;6766520;196110;0,248
3003;150863;6766520;196111;0,445
3003;150863;6766520;196112;0,725
3003;150863;6766520;196201;0,962
3003;150863;6766520;196202;0,925
3003;150863;6766520;196203;0,833
3003;150863;6766520;196204;0,889
3003;150863;6766520;196205;0,697
3003;150863;6766520;196206;0,368
3003;150863;6766520;196207;0,197
3003;150863;6766520;196208;0,183
3003;150863;6766520;196209;0,166
3003;150863;6766520;196210;0,285
3003;150863;6766520;196211;0,552
3003;150863;6766520;196212;0,779
3003;150863;6766520;196301;0,967
3003;150863;6766520;196302;1,006
3003;150863;6766520;196303;0,996
3003;150863;6766520;196304;0,974
3003;150863;6766520;196305;0,832
3003;150863;6766520;196306;0,624
3003;150863;6766520;196307;0,454
3003;150863;6766520;196308;0,257
3003;150863;6766520;196309;0,215
3003;150863;6766520;196310;0,213
3003;150863;6766520;196311;0,533
3003;150863;6766520;196312;0,776
3003;150863;6766520;196401;0,821
3003;150863;6766520;196402;0,839
3003;150863;6766520;196403;0,971
3003;150863;6766520;196404;0,914
3003;150863;6766520;196405;0,769
3003;150863;6766520;196406;0,616
3003;150863;6766520;196407;0,298
3003;150863;6766520;196408;0,141
3003;150863;6766520;196409;0,102
3003;150863;6766520;196410;0,256
3003;150863;6766520;196411;0,324
3003;150863;6766520;196412;0,572
3003;150863;6766520;196501;0,914
3003;150863;6766520;196502;0,916
3003;150863;6766520;196503;0,9
3003;150863;6766520;196504;0,786
3003;150863;6766520;196505;0,673
3003;150863;6766520;196506;0,526
3003;150863;6766520;196507;0,33
3003;150863;6766520;196508;0,254
3003;150863;6766520;196509;0,3
3003;150863;6766520;196510;0,324
3003;150863;6766520;196511;0,494
3003;150863;6766520;196512;0,917
3003;150863;6766520;196601;1,052
3003;150863;6766520;196602;1,044
3003;150863;6766520;196603;0,907
3003;150863;6766520;196604;0,897
3003;150863;6766520;196605;0,807
3003;150863;6766520;196606;0,504
3003;150863;6766520;196607;0,258
3003;150863;6766520;196608;0,19
3003;150863;6766520;196609;0,207
3003;150863;6766520;196610;0,294
3003;150863;6766520;196611;0,481
3003;150863;6766520;196612;0,729
3003;150863;6766520;196701;0,942
3003;150863;6766520;196702;0,964
3003;150863;6766520;196703;0,942
3003;150863;6766520;196704;0,789
3003;150863;6766520;196705;0,735
3003;150863;6766520;196706;0,559
3003;150863;6766520;196707;0,274
3003;150863;6766520;196708;0,212
3003;150863;6766520;196709;0,225
3003;150863;6766520;196710;0,494
3003;150863;6766520;196711;0,76
3003;150863;6766520;196712;0,866
3003;150863;6766520;196801;1,009
3003;150863;6766520;196802;1,015
3003;150863;6766520;196803;0,887
3003;150863;6766520;196804;0,758
3003;150863;6766520;196805;0,764
3003;150863;6766520;196806;0,554
3003;150863;6766520;196807;0,425
3003;150863;6766520;196808;0,205
3003;150863;6766520;196809;0,191
3003;150863;6766520;196810;0,384
3003;150863;6766520;196811;0,575
3003;150863;6766520;196812;0,732
3003;150863;6766520;196901;0,968
3003;150863;6766520;196902;0,992
