"NUMERO";"LAMBX";"LAMBY";"DATE";"SWI_UNIF_MENS"
4750;629558;6650677;196001;0,629
4750;629558;6650677;196002;0,785
4750;629558;6650677;196003;0,9
4750;629558;6650677;196004;0,813
4750;629558;6650677;196005;0,665
4750;629558;6650677;196006;0,474
4750;629558;6650677;196007;0,247
4750;629558;6650677;196008;0,276
4750;629558;6650677;196009;0,259
4750;629558;6650677;196010;0,558
4750;629558;6650677;196011;0,875
4750;629558;6650677;196012;0,956
4750;629558;6650677;196101;1,026
4750;629558;6650677;196102;0,952
4750;629558;6650677;196103;0,778
4750;629558;6650677;196104;0,657
4750;629558;6650677;196105;0,579
4750;629558;6650677;196106;0,505
4750;629558;6650677;196107;0,323
4750;629558;6650677;196108;0,194
4750;629558;6650677;196109;0,075
4750;629558;6650677;196110;0,205
4750;629558;6650677;196111;0,443
4750;629558;6650677;196112;0,71
4750;629558;6650677;196201;0,866
4750;629558;6650677;196202;0,893
4750;629558;6650677;196203;0,91
4750;629558;6650677;196204;0,956
4750;629558;6650677;196205;0,852
4750;629558;6650677;196206;0,525
4750;629558;6650677;196207;0,245
4750;629558;6650677;196208;0,11
4750;629558;6650677;196209;0,03
4750;629558;6650677;196210;0,021
4750;629558;6650677;196211;0,371
4750;629558;6650677;196212;0,572
4750;629558;6650677;196301;0,735
4750;629558;6650677;196302;0,79
4750;629558;6650677;196303;0,892
4750;629558;6650677;196304;0,927
4750;629558;6650677;196305;0,749
4750;629558;6650677;196306;0,561
4750;629558;6650677;196307;0,394
4750;629558;6650677;196308;0,357
4750;629558;6650677;196309;0,286
4750;629558;6650677;196310;0,296
4750;629558;6650677;196311;0,452
4750;629558;6650677;196312;0,566
4750;629558;6650677;196401;0,581
4750;629558;6650677;196402;0,685
4750;629558;6650677;196403;0,876
4750;629558;6650677;196404;0,912
4750;629558;6650677;196405;0,745
4750;629558;6650677;196406;0,504
4750;629558;6650677;196407;0,201
4750;629558;6650677;196408;0,049
4750;629558;6650677;196409;0,061
4750;629558;6650677;196410;0,143
4750;629558;6650677;196411;0,186
4750;629558;6650677;196412;0,299
4750;629558;6650677;196501;0,504
4750;629558;6650677;196502;0,649
4750;629558;6650677;196503;0,7
4750;629558;6650677;196504;0,69
4750;629558;6650677;196505;0,623
4750;629558;6650677;196506;0,494
4750;629558;6650677;196507;0,316
4750;629558;6650677;196508;0,351
4750;629558;6650677;196509;0,692
4750;629558;6650677;196510;0,755
4750;629558;6650677;196511;0,812
4750;629558;6650677;196512;1,022
4750;629558;6650677;196601;1,02
4750;629558;6650677;196602;1,036
4750;629558;6650677;196603;0,938
4750;629558;6650677;196604;0,871
4750;629558;6650677;196605;0,7
4750;629558;6650677;196606;0,356
4750;629558;6650677;196607;0,243
4750;629558;6650677;196608;0,269
4750;629558;6650677;196609;0,097
4750;629558;6650677;196610;0,239
4750;629558;6650677;196611;0,429
4750;629558;6650677;196612;0,72
4750;629558;6650677;196701;0,895
4750;629558;6650677;196702;0,908
4750;629558;6650677;196703;0,926
4750;629558;6650677;196704;0,732
4750;629558;6650677;196705;0,617
4750;629558;6650677;196706;0,417
4750;629558;6650677;196707;0,15
4750;629558;6650677;196708;0,061
4750;629558;6650677;196709;0,14
4750;629558;6650677;196710;0,267
4750;629558;6650677;196711;0,456
4750;629558;6650677;196712;0,588
4750;629558;6650677;196801;0,901
4750;629558;6650677;196802;0,957
4750;629558;6650677;196803;0,868
4750;629558;6650677;196804;0,75
4750;629558;6650677;196805;0,739
4750;629558;6650677;196806;0,506
4750;629558;6650677;196807;0,314
4750;629558;6650677;196808;0,304
4750;629558;6650677;196809;0,615
4750;629558;6650677;196810;0,663
4750;629558;6650677;196811;0,729
4750;629558;6650677;196812;0,81
4750;629558;6650677;196901;0,942
4750;629558;6650677;196902;0,931
4750;629558;6650677;196903;0,958
4750;629558;6650677;196904;0,793
4750;629558;6650677;196905;0,696
4750;629558;6650677;196906;0,542
4750;629558;6650677;196907;0,281
4750;629558;6650677;196908;0,123
4750;629558;6650677;196909;0,176
4750;629558;6650677;196910;0,086
4750;629558;6650677;196911;0,29
4750;629558;6650677;196912;0,62
4750;629558;6650677;197001;0,769
4750;629558;6650677;197002;1,025
4750;629558;6650677;197003;1,002
4750;629558;6650677;197004;0,932
4750;629558;6650677;197005;0,75
4750;629558;6650677;197006;0,498
4750;629558;6650677;197007;0,295
4750;629558;6650677;197008;0,187
4750;629558;6650677;197009;0,148
4750;629558;6650677;197010;0,118
4750;629558;6650677;197011;0,191
4750;629558;6650677;197012;0,316
4750;629558;6650677;197101;0,387
4750;629558;6650677;197102;0,563
4750;629558;6650677;197103;0,598
4750;629558;6650677;197104;0,534
4750;629558;6650677;197105;0,564
4750;629558;6650677;197106;0,689
4750;629558;6650677;197107;0,384
4750;629558;6650677;197108;0,237
4750;629558;6650677;197109;0,159
4750;629558;6650677;197110;0,111
4750;629558;6650677;197111;0,161
4750;629558;6650677;197112;0,309
4750;629558;6650677;197201;0,422
4750;629558;6650677;197202;0,656
4750;629558;6650677;197203;0,733
4750;629558;6650677;197204;0,643
4750;629558;6650677;197205;0,506
4750;629558;6650677;197206;0,414
4750;629558;6650677;197207;0,188
4750;629558;6650677;197208;0,136
4750;629558;6650677;197209;0,077
4750;629558;6650677;197210;0,037
4750;629558;6650677;197211;0,19
4750;629558;6650677;197212;0,454
4750;629558;6650677;197301;0,526
4750;629558;6650677;197302;0,7
4750;629558;6650677;197303;0,723
4750;629558;6650677;197304;0,591
4750;629558;6650677;197305;0,525
4750;629558;6650677;197306;0,385
4750;629558;6650677;197307;0,195
4750;629558;6650677;197308;0,108
4750;629558;6650677;197309;0,022
4750;629558;6650677;197310;0,103
4750;629558;6650677;197311;0,121
4750;629558;6650677;197312;0,304
4750;629558;6650677;197401;0,482
4750;629558;6650677;197402;0,625
4750;629558;6650677;197403;0,736
4750;629558;6650677;197404;0,775
4750;629558;6650677;197405;0,621
4750;629558;6650677;197406;0,357
4750;629558;6650677;197407;0,203
4750;629558;6650677;197408;0,037
4750;629558;6650677;197409;0,079
4750;629558;6650677;197410;0,281
4750;629558;6650677;197411;0,471
4750;629558;6650677;197412;0,612
4750;629558;6650677;197501;0,711
4750;629558;6650677;197502;0,787
4750;629558;6650677;197503;0,808
4750;629558;6650677;197504;0,906
4750;629558;6650677;197505;0,743
4750;629558;6650677;197506;0,546
4750;629558;6650677;197507;0,308
4750;629558;6650677;197508;0,096
4750;629558;6650677;197509;0,295
4750;629558;6650677;197510;0,535
4750;629558;6650677;197511;0,622
4750;629558;6650677;197512;0,868
4750;629558;6650677;197601;0,834
4750;629558;6650677;197602;0,931
4750;629558;6650677;197603;0,832
4750;629558;6650677;197604;0,709
4750;629558;6650677;197605;0,485
4750;629558;6650677;197606;0,202
4750;629558;6650677;197607;0,079
4750;629558;6650677;197608;-0,009
4750;629558;6650677;197609;0,121
4750;629558;6650677;197610;0,302
4750;629558;6650677;197611;0,554
4750;629558;6650677;197612;0,882
4750;629558;6650677;197701;0,926
4750;629558;6650677;197702;1,097
4750;629558;6650677;197703;0,953
4750;629558;6650677;197704;0,874
4750;629558;6650677;197705;0,891
4750;629558;6650677;197706;0,877
4750;629558;6650677;197707;0,74
4750;629558;6650677;197708;0,557
4750;629558;6650677;197709;0,357
4750;629558;6650677;197710;0,447
4750;629558;6650677;197711;0,604
4750;629558;6650677;197712;0,794
4750;629558;6650677;197801;0,929
4750;629558;6650677;197802;1,021
4750;629558;6650677;197803;1,004
4750;629558;6650677;197804;0,991
4750;629558;6650677;197805;0,904
4750;629558;6650677;197806;0,57
4750;629558;6650677;197807;0,339
4750;629558;6650677;197808;0,225
4750;629558;6650677;197809;0,079
4750;629558;6650677;197810;0,033
4750;629558;6650677;197811;0,04
4750;629558;6650677;197812;0,247
4750;629558;6650677;197901;0,622
4750;629558;6650677;197902;0,961
4750;629558;6650677;197903;1,019
4750;629558;6650677;197904;0,965
4750;629558;6650677;197905;0,844
4750;629558;6650677;197906;0,728
4750;629558;6650677;197907;0,411
4750;629558;6650677;197908;0,235
4750;629558;6650677;197909;0,168
4750;629558;6650677;197910;0,257
4750;629558;6650677;197911;0,537
4750;629558;6650677;197912;0,781
4750;629558;6650677;198001;0,965
4750;629558;6650677;198002;1,009
4750;629558;6650677;198003;0,996
4750;629558;6650677;198004;0,841
4750;629558;6650677;198005;0,625
4750;629558;6650677;198006;0,457
4750;629558;6650677;198007;0,413
4750;629558;6650677;198008;0,248
4750;629558;6650677;198009;0,167
4750;629558;6650677;198010;0,241
4750;629558;6650677;198011;0,375
4750;629558;6650677;198012;0,541
4750;629558;6650677;198101;0,838
4750;629558;6650677;198102;0,905
4750;629558;6650677;198103;0,956
4750;629558;6650677;198104;0,839
4750;629558;6650677;198105;0,894
4750;629558;6650677;198106;0,797
4750;629558;6650677;198107;0,596
4750;629558;6650677;198108;0,28
4750;629558;6650677;198109;0,215
4750;629558;6650677;198110;0,527
4750;629558;6650677;198111;0,806
4750;629558;6650677;198112;0,976
4750;629558;6650677;198201;1,046
4750;629558;6650677;198202;0,938
4750;629558;6650677;198203;0,919
4750;629558;6650677;198204;0,84
4750;629558;6650677;198205;0,581
4750;629558;6650677;198206;0,369
4750;629558;6650677;198207;0,173
4750;629558;6650677;198208;0,1
4750;629558;6650677;198209;0,051
4750;629558;6650677;198210;0,459
4750;629558;6650677;198211;0,666
4750;629558;6650677;198212;0,969
4750;629558;6650677;198301;0,966
4750;629558;6650677;198302;0,943
4750;629558;6650677;198303;0,918
4750;629558;6650677;198304;1,034
4750;629558;6650677;198305;0,979
4750;629558;6650677;198306;0,654
4750;629558;6650677;198307;0,372
4750;629558;6650677;198308;0,194
4750;629558;6650677;198309;0,289
4750;629558;6650677;198310;0,22
4750;629558;6650677;198311;0,23
4750;629558;6650677;198312;0,44
4750;629558;6650677;198401;0,713
4750;629558;6650677;198402;0,925
4750;629558;6650677;198403;0,821
4750;629558;6650677;198404;0,739
4750;629558;6650677;198405;0,61
4750;629558;6650677;198406;0,684
4750;629558;6650677;198407;0,273
4750;629558;6650677;198408;0,182
4750;629558;6650677;198409;0,243
4750;629558;6650677;198410;0,542
4750;629558;6650677;198411;0,75
4750;629558;6650677;198412;0,944
4750;629558;6650677;198501;0,932
4750;629558;6650677;198502;0,985
4750;629558;6650677;198503;0,928
4750;629558;6650677;198504;0,912
4750;629558;6650677;198505;0,902
4750;629558;6650677;198506;0,695
4750;629558;6650677;198507;0,392
4750;629558;6650677;198508;0,198
4750;629558;6650677;198509;0,074
4750;629558;6650677;198510;-0,01
4750;629558;6650677;198511;0,123
4750;629558;6650677;198512;0,249
4750;629558;6650677;198601;0,562
4750;629558;6650677;198602;0,792
4750;629558;6650677;198603;0,94
4750;629558;6650677;198604;0,993
4750;629558;6650677;198605;0,884
4750;629558;6650677;198606;0,554
4750;629558;6650677;198607;0,196
4750;629558;6650677;198608;0,084
4750;629558;6650677;198609;0,149
4750;629558;6650677;198610;0,242
4750;629558;6650677;198611;0,46
4750;629558;6650677;198612;0,61
