"NUMERO";"LAMBX";"LAMBY";"DATE";"SWI_UNIF_MENS"
7500;403712;6404765;196001;1,047
7500;403712;6404765;196002;1,035
7500;403712;6404765;196003;0,97
7500;403712;6404765;196004;0,834
7500;403712;6404765;196005;0,613
7500;403712;6404765;196006;0,433
7500;403712;6404765;196007;0,206
7500;403712;6404765;196008;0,339
7500;403712;6404765;196009;0,403
7500;403712;6404765;196010;0,968
7500;403712;6404765;196011;1,118
7500;403712;6404765;196012;1,072
7500;403712;6404765;196101;1,1
7500;403712;6404765;196102;0,991
7500;403712;6404765;196103;0,749
7500;403712;6404765;196104;0,605
7500;403712;6404765;196105;0,554
7500;403712;6404765;196106;0,362
7500;403712;6404765;196107;0,164
7500;403712;6404765;196108;0,064
7500;403712;6404765;196109;-0,009
7500;403712;6404765;196110;0,227
7500;403712;6404765;196111;0,645
7500;403712;6404765;196112;0,959
7500;403712;6404765;196201;1,05
7500;403712;6404765;196202;0,956
7500;403712;6404765;196203;0,921
7500;403712;6404765;196204;0,96
7500;403712;6404765;196205;0,748
7500;403712;6404765;196206;0,404
7500;403712;6404765;196207;0,173
7500;403712;6404765;196208;0,051
7500;403712;6404765;196209;0,003
7500;403712;6404765;196210;0,117
7500;403712;6404765;196211;0,334
7500;403712;6404765;196212;0,602
7500;403712;6404765;196301;0,885
7500;403712;6404765;196302;0,972
7500;403712;6404765;196303;0,994
7500;403712;6404765;196304;0,932
7500;403712;6404765;196305;0,625
7500;403712;6404765;196306;0,61
7500;403712;6404765;196307;0,457
7500;403712;6404765;196308;0,397
7500;403712;6404765;196309;0,409
7500;403712;6404765;196310;0,46
7500;403712;6404765;196311;0,669
7500;403712;6404765;196312;0,916
7500;403712;6404765;196401;0,84
7500;403712;6404765;196402;0,852
7500;403712;6404765;196403;0,937
7500;403712;6404765;196404;0,924
7500;403712;6404765;196405;0,64
7500;403712;6404765;196406;0,528
7500;403712;6404765;196407;0,183
7500;403712;6404765;196408;0,041
7500;403712;6404765;196409;0,003
7500;403712;6404765;196410;0,575
7500;403712;6404765;196411;0,756
7500;403712;6404765;196412;0,929
7500;403712;6404765;196501;1,066
7500;403712;6404765;196502;0,92
7500;403712;6404765;196503;0,97
7500;403712;6404765;196504;0,827
7500;403712;6404765;196505;0,668
7500;403712;6404765;196506;0,377
7500;403712;6404765;196507;0,177
7500;403712;6404765;196508;0,083
7500;403712;6404765;196509;0,423
7500;403712;6404765;196510;0,702
7500;403712;6404765;196511;0,909
7500;403712;6404765;196512;1,142
7500;403712;6404765;196601;1,067
7500;403712;6404765;196602;1,033
7500;403712;6404765;196603;0,93
7500;403712;6404765;196604;0,841
7500;403712;6404765;196605;0,727
7500;403712;6404765;196606;0,49
7500;403712;6404765;196607;0,318
7500;403712;6404765;196608;0,157
7500;403712;6404765;196609;0,083
7500;403712;6404765;196610;0,386
7500;403712;6404765;196611;0,808
7500;403712;6404765;196612;1,119
7500;403712;6404765;196701;1,022
7500;403712;6404765;196702;0,988
7500;403712;6404765;196703;0,915
7500;403712;6404765;196704;0,847
7500;403712;6404765;196705;0,698
7500;403712;6404765;196706;0,528
7500;403712;6404765;196707;0,233
7500;403712;6404765;196708;0,109
7500;403712;6404765;196709;0,122
7500;403712;6404765;196710;0,285
7500;403712;6404765;196711;0,783
7500;403712;6404765;196712;0,931
7500;403712;6404765;196801;1,044
7500;403712;6404765;196802;1,041
7500;403712;6404765;196803;0,891
7500;403712;6404765;196804;0,854
7500;403712;6404765;196805;0,787
7500;403712;6404765;196806;0,47
7500;403712;6404765;196807;0,214
7500;403712;6404765;196808;0,29
7500;403712;6404765;196809;0,396
7500;403712;6404765;196810;0,525
7500;403712;6404765;196811;0,682
7500;403712;6404765;196812;0,87
7500;403712;6404765;196901;1,058
7500;403712;6404765;196902;0,988
7500;403712;6404765;196903;1,003
7500;403712;6404765;196904;0,901
7500;403712;6404765;196905;0,915
7500;403712;6404765;196906;0,779
7500;403712;6404765;196907;0,416
7500;403712;6404765;196908;0,206
7500;403712;6404765;196909;0,467
7500;403712;6404765;196910;0,499
7500;403712;6404765;196911;0,687
7500;403712;6404765;196912;1,012
7500;403712;6404765;197001;1,014
7500;403712;6404765;197002;1,107
7500;403712;6404765;197003;0,983
7500;403712;6404765;197004;0,869
7500;403712;6404765;197005;0,745
7500;403712;6404765;197006;0,475
7500;403712;6404765;197007;0,234
7500;403712;6404765;197008;0,126
7500;403712;6404765;197009;0,052
7500;403712;6404765;197010;0,038
7500;403712;6404765;197011;0,235
7500;403712;6404765;197012;0,556
7500;403712;6404765;197101;0,812
7500;403712;6404765;197102;1,006
7500;403712;6404765;197103;0,945
7500;403712;6404765;197104;0,896
7500;403712;6404765;197105;0,87
7500;403712;6404765;197106;0,954
7500;403712;6404765;197107;0,622
7500;403712;6404765;197108;0,454
7500;403712;6404765;197109;0,32
7500;403712;6404765;197110;0,305
7500;403712;6404765;197111;0,387
7500;403712;6404765;197112;0,756
7500;403712;6404765;197201;0,917
7500;403712;6404765;197202;1,062
7500;403712;6404765;197203;0,971
7500;403712;6404765;197204;0,876
7500;403712;6404765;197205;0,836
7500;403712;6404765;197206;0,558
7500;403712;6404765;197207;0,227
7500;403712;6404765;197208;0,294
7500;403712;6404765;197209;0,303
7500;403712;6404765;197210;0,214
7500;403712;6404765;197211;0,318
7500;403712;6404765;197212;0,532
7500;403712;6404765;197301;0,691
7500;403712;6404765;197302;0,963
7500;403712;6404765;197303;0,894
7500;403712;6404765;197304;0,694
7500;403712;6404765;197305;0,57
7500;403712;6404765;197306;0,487
7500;403712;6404765;197307;0,348
7500;403712;6404765;197308;0,265
7500;403712;6404765;197309;0,297
7500;403712;6404765;197310;0,542
7500;403712;6404765;197311;0,626
7500;403712;6404765;197312;0,87
7500;403712;6404765;197401;0,926
7500;403712;6404765;197402;1,051
7500;403712;6404765;197403;0,97
7500;403712;6404765;197404;0,892
7500;403712;6404765;197405;0,787
7500;403712;6404765;197406;0,431
7500;403712;6404765;197407;0,178
7500;403712;6404765;197408;0,07
7500;403712;6404765;197409;0,185
7500;403712;6404765;197410;0,609
7500;403712;6404765;197411;0,892
7500;403712;6404765;197412;0,976
7500;403712;6404765;197501;0,949
7500;403712;6404765;197502;0,972
7500;403712;6404765;197503;0,989
7500;403712;6404765;197504;0,976
7500;403712;6404765;197505;0,713
7500;403712;6404765;197506;0,523
7500;403712;6404765;197507;0,214
7500;403712;6404765;197508;0,078
7500;403712;6404765;197509;0,177
7500;403712;6404765;197510;0,294
7500;403712;6404765;197511;0,474
7500;403712;6404765;197512;0,819
7500;403712;6404765;197601;0,817
7500;403712;6404765;197602;0,919
7500;403712;6404765;197603;0,876
7500;403712;6404765;197604;0,777
7500;403712;6404765;197605;0,56
7500;403712;6404765;197606;0,25
7500;403712;6404765;197607;0,173
7500;403712;6404765;197608;0,051
7500;403712;6404765;197609;0,275
7500;403712;6404765;197610;0,516
7500;403712;6404765;197611;0,913
7500;403712;6404765;197612;1,05
7500;403712;6404765;197701;0,996
7500;403712;6404765;197702;1,109
7500;403712;6404765;197703;0,97
7500;403712;6404765;197704;0,906
7500;403712;6404765;197705;0,776
7500;403712;6404765;197706;0,81
7500;403712;6404765;197707;0,698
7500;403712;6404765;197708;0,594
7500;403712;6404765;197709;0,411
7500;403712;6404765;197710;0,363
7500;403712;6404765;197711;0,445
7500;403712;6404765;197712;0,694
7500;403712;6404765;197801;0,952
7500;403712;6404765;197802;1,066
7500;403712;6404765;197803;0,996
7500;403712;6404765;197804;0,954
7500;403712;6404765;197805;0,912
7500;403712;6404765;197806;0,705
7500;403712;6404765;197807;0,466
7500;403712;6404765;197808;0,308
7500;403712;6404765;197809;0,165
7500;403712;6404765;197810;0,088
7500;403712;6404765;197811;0,069
7500;403712;6404765;197812;0,324
7500;403712;6404765;197901;0,854
7500;403712;6404765;197902;1,074
7500;403712;6404765;197903;1,023
7500;403712;6404765;197904;1,023
7500;403712;6404765;197905;0,937
7500;403712;6404765;197906;0,78
7500;403712;6404765;197907;0,356
7500;403712;6404765;197908;0,158
7500;403712;6404765;197909;0,123
7500;403712;6404765;197910;0,168
7500;403712;6404765;197911;0,429
7500;403712;6404765;197912;0,722
7500;403712;6404765;198001;1,016
7500;403712;6404765;198002;0,985
7500;403712;6404765;198003;1,002
7500;403712;6404765;198004;0,827
7500;403712;6404765;198005;0,765
7500;403712;6404765;198006;0,738
7500;403712;6404765;198007;0,65
7500;403712;6404765;198008;0,343
7500;403712;6404765;198009;0,212
7500;403712;6404765;198010;0,507
7500;403712;6404765;198011;0,706
7500;403712;6404765;198012;0,854
7500;403712;6404765;198101;1,002
7500;403712;6404765;198102;0,942
7500;403712;6404765;198103;0,96
7500;403712;6404765;198104;0,839
7500;403712;6404765;198105;0,883
7500;403712;6404765;198106;0,63
7500;403712;6404765;198107;0,344
7500;403712;6404765;198108;0,161
7500;403712;6404765;198109;0,098
7500;403712;6404765;198110;0,489
7500;403712;6404765;198111;0,67
7500;403712;6404765;198112;1,028
7500;403712;6404765;198201;1,051
7500;403712;6404765;198202;0,957
7500;403712;6404765;198203;1
7500;403712;6404765;198204;0,758
7500;403712;6404765;198205;0,469
7500;403712;6404765;198206;0,328
7500;403712;6404765;198207;0,176
7500;403712;6404765;198208;0,124
7500;403712;6404765;198209;0,053
7500;403712;6404765;198210;0,566
7500;403712;6404765;198211;0,93
7500;403712;6404765;198212;1,112
7500;403712;6404765;198301;0,946
7500;403712;6404765;198302;0,972
7500;403712;6404765;198303;0,966
7500;403712;6404765;198304;1
7500;403712;6404765;198305;0,933
7500;403712;6404765;198306;0,604
7500;403712;6404765;198307;0,344
7500;403712;6404765;198308;0,217
7500;403712;6404765;198309;0,178
7500;403712;6404765;198310;0,096
7500;403712;6404765;198311;0,109
7500;403712;6404765;198312;0,382
7500;403712;6404765;198401;0,858
7500;403712;6404765;198402;1,077
7500;403712;6404765;198403;0,929
7500;403712;6404765;198404;0,839
7500;403712;6404765;198405;0,745
7500;403712;6404765;198406;0,745
7500;403712;6404765;198407;0,299
7500;403712;6404765;198408;0,16
7500;403712;6404765;198409;0,177
7500;403712;6404765;198410;0,705
7500;403712;6404765;198411;0,914
7500;403712;6404765;198412;1,017
7500;403712;6404765;198501;0,997
7500;403712;6404765;198502;1,015
7500;403712;6404765;198503;1,007
7500;403712;6404765;198504;0,944
7500;403712;6404765;198505;0,857
7500;403712;6404765;198506;0,609
7500;403712;6404765;198507;0,379
7500;403712;6404765;198508;0,158
7500;403712;6404765;198509;0,018
7500;403712;6404765;198510;-0,006
7500;403712;6404765;198511;0,217
7500;403712;6404765;198512;0,387
7500;403712;6404765;198601;0,997
7500;403712;6404765;198602;1,063
7500;403712;6404765;198603;0,969
7500;403712;6404765;198604;1,049
7500;403712;6404765;198605;0,848
7500;403712;6404765;198606;0,469
7500;403712;6404765;198607;0,154
7500;403712;6404765;198608;0,074
7500;403712;6404765;198609;0,114
7500;403712;6404765;198610;0,253
7500;403712;6404765;198611;0,403
7500;403712;6404765;198612;0,606
7500;403712;6404765;198701;0,87
7500;403712;6404765;198702;0,932
7500;403712;6404765;198703;0,884
7500;403712;6404765;198704;0,849
7500;403712;6404765;198705;0,537
7500;403712;6404765;198706;0,447
7500;403712;6404765;198707;0,323
7500;403712;6404765;198708;0,164
7500;403712;6404765;198709;0,074
7500;403712;6404765;198710;0,355
7500;403712;6404765;198711;0,67
7500;403712;6404765;198712;0,81
7500;403712;6404765;198801;1,014
7500;403712;6404765;198802;1,079
7500;403712;6404765;198803;0,981
7500;403712;6404765;198804;0,985
7500;403712;6404765;198805;0,903
7500;403712;6404765;198806;0,722
7500;403712;6404765;198807;0,429
7500;403712;6404765;198808;0,173
7500;403712;6404765;198809;0,091
7500;403712;6404765;198810;0,11
7500;403712;6404765;198811;0,076
7500;403712;6404765;198812;0,332
7500;403712;6404765;198901;0,442
7500;403712;6404765;198902;0,457
7500;403712;6404765;198903;0,775
7500;403712;6404765;198904;0,944
7500;403712;6404765;198905;0,679
7500;403712;6404765;198906;0,334
7500;403712;6404765;198907;0,153
7500;403712;6404765;198908;0,067
7500;403712;6404765;198909;-0,004
7500;403712;6404765;198910;0,008
7500;403712;6404765;198911;0,289
7500;403712;6404765;198912;0,325
7500;403712;6404765;199001;0,441
7500;403712;6404765;199002;0,771
7500;403712;6404765;199003;0,746
7500;403712;6404765;199004;0,68
7500;403712;6404765;199005;0,497
7500;403712;6404765;199006;0,313
7500;403712;6404765;199007;0,136
7500;403712;6404765;199008;-0,003
7500;403712;6404765;199009;0,02
7500;403712;6404765;199010;0,098
7500;403712;6404765;199011;0,774
7500;403712;6404765;199012;0,988
7500;403712;6404765;199101;0,976
7500;403712;6404765;199102;0,943
7500;403712;6404765;199103;0,855
7500;403712;6404765;199104;0,777
7500;403712;6404765;199105;0,679
7500;403712;6404765;199106;0,334
7500;403712;6404765;199107;0,152
7500;403712;6404765;199108;0,051
7500;403712;6404765;199109;0,085
7500;403712;6404765;199110;0,328
7500;403712;6404765;199111;0,671
7500;403712;6404765;199112;0,818
7500;403712;6404765;199201;0,879
7500;403712;6404765;199202;0,835
7500;403712;6404765;199203;0,761
7500;403712;6404765;199204;0,862
7500;403712;6404765;199205;0,517
7500;403712;6404765;199206;0,638
7500;403712;6404765;199207;0,52
7500;403712;6404765;199208;0,451
7500;403712;6404765;199209;0,55
7500;403712;6404765;199210;0,835
7500;403712;6404765;199211;1,065
7500;403712;6404765;199212;1,038
7500;403712;6404765;199301;0,866
7500;403712;6404765;199302;0,761
7500;403712;6404765;199303;0,644
7500;403712;6404765;199304;0,69
7500;403712;6404765;199305;0,719
7500;403712;6404765;199306;0,715
7500;403712;6404765;199307;0,572
7500;403712;6404765;199308;0,272
7500;403712;6404765;199309;0,443
7500;403712;6404765;199310;0,932
7500;403712;6404765;199311;0,862
7500;403712;6404765;199312;1,037
7500;403712;6404765;199401;1,11
7500;403712;6404765;199402;1,031
7500;403712;6404765;199403;0,87
7500;403712;6404765;199404;0,95
7500;403712;6404765;199405;0,734
7500;403712;6404765;199406;0,598
7500;403712;6404765;199407;0,295
7500;403712;6404765;199408;0,149
7500;403712;6404765;199409;0,27
7500;403712;6404765;199410;0,501
7500;403712;6404765;199411;0,763
7500;403712;6404765;199412;0,828
7500;403712;6404765;199501;1,06
7500;403712;6404765;199502;1,059
7500;403712;6404765;199503;1,017
7500;403712;6404765;199504;0,703
