"NUMERO";"LAMBX";"LAMBY";"DATE";"SWI_UNIF_MENS"
8250;978566;6335986;196001;1,029
8250;978566;6335986;196002;1,116
8250;978566;6335986;196003;1,17
8250;978566;6335986;196004;0,922
8250;978566;6335986;196005;0,636
8250;978566;6335986;196006;0,468
8250;978566;6335986;196007;0,277
8250;978566;6335986;196008;0,268
8250;978566;6335986;196009;0,383
8250;978566;6335986;196010;1,06
8250;978566;6335986;196011;1,11
8250;978566;6335986;196012;1,025
8250;978566;6335986;196101;0,98
8250;978566;6335986;196102;1,058
8250;978566;6335986;196103;0,992
8250;978566;6335986;196104;0,859
8250;978566;6335986;196105;0,79
8250;978566;6335986;196106;0,812
8250;978566;6335986;196107;0,378
8250;978566;6335986;196108;0,164
8250;978566;6335986;196109;0,114
8250;978566;6335986;196110;0,415
8250;978566;6335986;196111;0,665
8250;978566;6335986;196112;0,956
8250;978566;6335986;196201;1,069
8250;978566;6335986;196202;0,94
8250;978566;6335986;196203;1,045
8250;978566;6335986;196204;1,092
8250;978566;6335986;196205;0,749
8250;978566;6335986;196206;0,72
8250;978566;6335986;196207;0,337
8250;978566;6335986;196208;0,131
8250;978566;6335986;196209;0,058
8250;978566;6335986;196210;0,171
8250;978566;6335986;196211;0,586
8250;978566;6335986;196212;0,68
8250;978566;6335986;196301;0,986
8250;978566;6335986;196302;0,936
8250;978566;6335986;196303;1,076
8250;978566;6335986;196304;1,166
8250;978566;6335986;196305;0,768
8250;978566;6335986;196306;0,691
8250;978566;6335986;196307;0,476
8250;978566;6335986;196308;0,423
8250;978566;6335986;196309;0,552
8250;978566;6335986;196310;0,481
8250;978566;6335986;196311;1,074
8250;978566;6335986;196312;1,004
8250;978566;6335986;196401;0,933
8250;978566;6335986;196402;0,944
8250;978566;6335986;196403;1,098
8250;978566;6335986;196404;1,01
8250;978566;6335986;196405;0,658
8250;978566;6335986;196406;0,523
8250;978566;6335986;196407;0,29
8250;978566;6335986;196408;0,153
8250;978566;6335986;196409;0,125
8250;978566;6335986;196410;0,339
8250;978566;6335986;196411;0,354
8250;978566;6335986;196412;0,464
8250;978566;6335986;196501;0,521
8250;978566;6335986;196502;0,628
8250;978566;6335986;196503;0,763
8250;978566;6335986;196504;0,758
8250;978566;6335986;196505;0,573
8250;978566;6335986;196506;0,449
8250;978566;6335986;196507;0,219
8250;978566;6335986;196508;0,163
8250;978566;6335986;196509;0,278
8250;978566;6335986;196510;0,618
8250;978566;6335986;196511;0,822
8250;978566;6335986;196512;1,079
8250;978566;6335986;196601;1,054
8250;978566;6335986;196602;1,144
8250;978566;6335986;196603;1,03
8250;978566;6335986;196604;0,956
8250;978566;6335986;196605;0,838
8250;978566;6335986;196606;0,509
8250;978566;6335986;196607;0,232
8250;978566;6335986;196608;0,117
8250;978566;6335986;196609;0,069
8250;978566;6335986;196610;0,361
8250;978566;6335986;196611;0,788
8250;978566;6335986;196612;0,937
8250;978566;6335986;196701;0,904
8250;978566;6335986;196702;0,928
8250;978566;6335986;196703;1,059
8250;978566;6335986;196704;0,906
8250;978566;6335986;196705;0,769
8250;978566;6335986;196706;0,562
8250;978566;6335986;196707;0,259
8250;978566;6335986;196708;0,139
8250;978566;6335986;196709;0,072
8250;978566;6335986;196710;0,025
8250;978566;6335986;196711;0,516
8250;978566;6335986;196712;0,718
8250;978566;6335986;196801;0,71
8250;978566;6335986;196802;0,815
8250;978566;6335986;196803;1,106
8250;978566;6335986;196804;0,907
8250;978566;6335986;196805;0,873
8250;978566;6335986;196806;0,895
8250;978566;6335986;196807;0,492
8250;978566;6335986;196808;0,296
8250;978566;6335986;196809;0,635
8250;978566;6335986;196810;0,647
8250;978566;6335986;196811;1,052
8250;978566;6335986;196812;0,919
8250;978566;6335986;196901;0,931
8250;978566;6335986;196902;0,988
8250;978566;6335986;196903;1,171
8250;978566;6335986;196904;0,992
8250;978566;6335986;196905;0,828
8250;978566;6335986;196906;0,643
8250;978566;6335986;196907;0,603
8250;978566;6335986;196908;0,425
8250;978566;6335986;196909;0,372
8250;978566;6335986;196910;0,276
8250;978566;6335986;196911;0,455
8250;978566;6335986;196912;0,713
8250;978566;6335986;197001;0,973
8250;978566;6335986;197002;1,023
8250;978566;6335986;197003;1,033
8250;978566;6335986;197004;1,066
8250;978566;6335986;197005;0,906
8250;978566;6335986;197006;0,73
8250;978566;6335986;197007;0,365
8250;978566;6335986;197008;0,212
8250;978566;6335986;197009;0,109
8250;978566;6335986;197010;0,292
8250;978566;6335986;197011;0,625
8250;978566;6335986;197012;0,936
8250;978566;6335986;197101;0,875
8250;978566;6335986;197102;0,91
8250;978566;6335986;197103;0,96
8250;978566;6335986;197104;1,177
8250;978566;6335986;197105;1,008
8250;978566;6335986;197106;0,928
8250;978566;6335986;197107;0,465
8250;978566;6335986;197108;0,196
8250;978566;6335986;197109;0,112
8250;978566;6335986;197110;0,05
8250;978566;6335986;197111;0,276
8250;978566;6335986;197112;0,401
8250;978566;6335986;197201;0,52
8250;978566;6335986;197202;0,693
8250;978566;6335986;197203;1,004
8250;978566;6335986;197204;0,977
8250;978566;6335986;197205;0,817
8250;978566;6335986;197206;0,868
8250;978566;6335986;197207;0,615
8250;978566;6335986;197208;0,336
8250;978566;6335986;197209;0,352
8250;978566;6335986;197210;0,539
8250;978566;6335986;197211;0,849
8250;978566;6335986;197212;0,941
8250;978566;6335986;197301;0,908
8250;978566;6335986;197302;0,872
8250;978566;6335986;197303;0,944
8250;978566;6335986;197304;0,941
8250;978566;6335986;197305;0,934
8250;978566;6335986;197306;0,728
8250;978566;6335986;197307;0,446
8250;978566;6335986;197308;0,314
8250;978566;6335986;197309;0,281
8250;978566;6335986;197310;0,541
8250;978566;6335986;197311;0,621
8250;978566;6335986;197312;0,723
8250;978566;6335986;197401;0,988
8250;978566;6335986;197402;1,127
8250;978566;6335986;197403;1,099
8250;978566;6335986;197404;0,93
8250;978566;6335986;197405;0,851
8250;978566;6335986;197406;0,6
8250;978566;6335986;197407;0,387
8250;978566;6335986;197408;0,164
8250;978566;6335986;197409;0,202
8250;978566;6335986;197410;0,494
8250;978566;6335986;197411;0,584
8250;978566;6335986;197412;0,711
8250;978566;6335986;197501;0,808
8250;978566;6335986;197502;0,954
8250;978566;6335986;197503;0,958
8250;978566;6335986;197504;0,984
8250;978566;6335986;197505;0,806
8250;978566;6335986;197506;0,694
8250;978566;6335986;197507;0,342
8250;978566;6335986;197508;0,197
8250;978566;6335986;197509;0,347
8250;978566;6335986;197510;0,435
8250;978566;6335986;197511;0,579
8250;978566;6335986;197512;0,938
8250;978566;6335986;197601;0,89
8250;978566;6335986;197602;0,914
8250;978566;6335986;197603;1,005
8250;978566;6335986;197604;0,938
8250;978566;6335986;197605;0,718
8250;978566;6335986;197606;0,419
8250;978566;6335986;197607;0,325
8250;978566;6335986;197608;0,175
8250;978566;6335986;197609;0,423
8250;978566;6335986;197610;0,909
8250;978566;6335986;197611;1,066
8250;978566;6335986;197612;1,111
8250;978566;6335986;197701;1,141
8250;978566;6335986;197702;1,168
8250;978566;6335986;197703;1,159
8250;978566;6335986;197704;0,903
8250;978566;6335986;197705;1,052
8250;978566;6335986;197706;0,907
8250;978566;6335986;197707;0,646
