"NUMERO";"LAMBX";"LAMBY";"DATE";"SWI_UNIF_MENS"
5500;557153;6595326;196001;0,929
5500;557153;6595326;196002;1,002
5500;557153;6595326;196003;0,98
5500;557153;6595326;196004;0,827
5500;557153;6595326;196005;0,615
5500;557153;6595326;196006;0,427
5500;557153;6595326;196007;0,228
5500;557153;6595326;196008;0,254
5500;557153;6595326;196009;0,208
5500;557153;6595326;196010;0,467
5500;557153;6595326;196011;0,856
5500;557153;6595326;196012;1,051
5500;557153;6595326;196101;1,06
5500;557153;6595326;196102;0,962
5500;557153;6595326;196103;0,79
5500;557153;6595326;196104;0,672
5500;557153;6595326;196105;0,599
5500;557153;6595326;196106;0,434
5500;557153;6595326;196107;0,272
5500;557153;6595326;196108;0,133
5500;557153;6595326;196109;0,012
5500;557153;6595326;196110;0,127
5500;557153;6595326;196111;0,414
5500;557153;6595326;196112;0,772
5500;557153;6595326;196201;0,961
5500;557153;6595326;196202;0,938
5500;557153;6595326;196203;0,935
5500;557153;6595326;196204;0,985
5500;557153;6595326;196205;0,807
5500;557153;6595326;196206;0,438
5500;557153;6595326;196207;0,199
5500;557153;6595326;196208;0,071
5500;557153;6595326;196209;0,012
5500;557153;6595326;196210;0,048
5500;557153;6595326;196211;0,443
5500;557153;6595326;196212;0,663
5500;557153;6595326;196301;0,845
5500;557153;6595326;196302;0,923
5500;557153;6595326;196303;0,998
5500;557153;6595326;196304;0,924
5500;557153;6595326;196305;0,721
5500;557153;6595326;196306;0,571
5500;557153;6595326;196307;0,346
5500;557153;6595326;196308;0,294
5500;557153;6595326;196309;0,262
5500;557153;6595326;196310;0,264
5500;557153;6595326;196311;0,416
5500;557153;6595326;196312;0,599
5500;557153;6595326;196401;0,657
5500;557153;6595326;196402;0,736
5500;557153;6595326;196403;0,919
5500;557153;6595326;196404;0,969
5500;557153;6595326;196405;0,811
5500;557153;6595326;196406;0,742
5500;557153;6595326;196407;0,306
5500;557153;6595326;196408;0,111
5500;557153;6595326;196409;0,098
5500;557153;6595326;196410;0,278
5500;557153;6595326;196411;0,417
5500;557153;6595326;196412;0,53
5500;557153;6595326;196501;0,75
5500;557153;6595326;196502;0,87
5500;557153;6595326;196503;0,91
5500;557153;6595326;196504;0,813
5500;557153;6595326;196505;0,707
5500;557153;6595326;196506;0,479
5500;557153;6595326;196507;0,255
5500;557153;6595326;196508;0,301
5500;557153;6595326;196509;0,68
5500;557153;6595326;196510;0,808
5500;557153;6595326;196511;0,905
5500;557153;6595326;196512;1,053
5500;557153;6595326;196601;1,043
5500;557153;6595326;196602;1,051
5500;557153;6595326;196603;0,948
