"NUMERO";"LAMBX";"LAMBY";"DATE";"SWI_UNIF_MENS"
7250;403909;6428741;196001;1,046
7250;403909;6428741;196002;1,024
7250;403909;6428741;196003;0,994
7250;403909;6428741;196004;0,838
7250;403909;6428741;196005;0,566
7250;403909;6428741;196006;0,33
7250;403909;6428741;196007;0,187
7250;403909;6428741;196008;0,225
7250;403909;6428741;196009;0,372
7250;403909;6428741;196010;0,957
7250;403909;6428741;196011;1,116
7250;403909;6428741;196012;1,108
7250;403909;6428741;196101;1,102
7250;403909;6428741;196102;0,987
7250;403909;6428741;196103;0,748
7250;403909;6428741;196104;0,624
7250;403909;6428741;196105;0,549
7250;403909;6428741;196106;0,345
7250;403909;6428741;196107;0,169
7250;403909;6428741;196108;0,044
7250;403909;6428741;196109;-0,008
7250;403909;6428741;196110;0,278
7250;403909;6428741;196111;0,755
7250;403909;6428741;196112;1,004
7250;403909;6428741;196201;1,041
7250;403909;6428741;196202;0,945
7250;403909;6428741;196203;0,966
7250;403909;6428741;196204;0,959
7250;403909;6428741;196205;0,777
7250;403909;6428741;196206;0,415
7250;403909;6428741;196207;0,169
7250;403909;6428741;196208;0,047
7250;403909;6428741;196209;0,011
7250;403909;6428741;196210;0,076
7250;403909;6428741;196211;0,383
7250;403909;6428741;196212;0,7
7250;403909;6428741;196301;0,976
7250;403909;6428741;196302;1,004
7250;403909;6428741;196303;1,017
7250;403909;6428741;196304;0,957
7250;403909;6428741;196305;0,669
7250;403909;6428741;196306;0,476
7250;403909;6428741;196307;0,31
7250;403909;6428741;196308;0,314
7250;403909;6428741;196309;0,368
7250;403909;6428741;196310;0,383
7250;403909;6428741;196311;0,661
7250;403909;6428741;196312;0,914
7250;403909;6428741;196401;0,845
7250;403909;6428741;196402;0,86
7250;403909;6428741;196403;0,961
7250;403909;6428741;196404;0,907
7250;403909;6428741;196405;0,623
7250;403909;6428741;196406;0,525
7250;403909;6428741;196407;0,193
7250;403909;6428741;196408;0,085
7250;403909;6428741;196409;0,06
7250;403909;6428741;196410;0,642
7250;403909;6428741;196411;0,793
7250;403909;6428741;196412;0,941
7250;403909;6428741;196501;1,056
7250;403909;6428741;196502;0,917
7250;403909;6428741;196503;0,946
7250;403909;6428741;196504;0,878
7250;403909;6428741;196505;0,681
7250;403909;6428741;196506;0,457
7250;403909;6428741;196507;0,225
7250;403909;6428741;196508;0,159
7250;403909;6428741;196509;0,462
7250;403909;6428741;196510;0,699
7250;403909;6428741;196511;0,92
7250;403909;6428741;196512;1,153
7250;403909;6428741;196601;1,087
7250;403909;6428741;196602;1,062
7250;403909;6428741;196603;0,939
7250;403909;6428741;196604;0,852
7250;403909;6428741;196605;0,716
7250;403909;6428741;196606;0,501
7250;403909;6428741;196607;0,315
7250;403909;6428741;196608;0,16
7250;403909;6428741;196609;0,083
7250;403909;6428741;196610;0,478
7250;403909;6428741;196611;0,931
7250;403909;6428741;196612;1,116
7250;403909;6428741;196701;1,026
7250;403909;6428741;196702;0,979
7250;403909;6428741;196703;0,897
7250;403909;6428741;196704;0,859
7250;403909;6428741;196705;0,748
7250;403909;6428741;196706;0,55
7250;403909;6428741;196707;0,243
7250;403909;6428741;196708;0,136
7250;403909;6428741;196709;0,108
7250;403909;6428741;196710;0,274
7250;403909;6428741;196711;0,71
7250;403909;6428741;196712;0,872
7250;403909;6428741;196801;1,037
7250;403909;6428741;196802;1,01
7250;403909;6428741;196803;0,865
7250;403909;6428741;196804;0,856
7250;403909;6428741;196805;0,832
7250;403909;6428741;196806;0,483
7250;403909;6428741;196807;0,238
7250;403909;6428741;196808;0,459
7250;403909;6428741;196809;0,737
7250;403909;6428741;196810;0,87
7250;403909;6428741;196811;0,899
7250;403909;6428741;196812;0,981
7250;403909;6428741;196901;1,073
7250;403909;6428741;196902;0,978
7250;403909;6428741;196903;0,989
7250;403909;6428741;196904;0,901
7250;403909;6428741;196905;0,866
7250;403909;6428741;196906;0,744
7250;403909;6428741;196907;0,438
7250;403909;6428741;196908;0,21
7250;403909;6428741;196909;0,467
7250;403909;6428741;196910;0,485
7250;403909;6428741;196911;0,67
7250;403909;6428741;196912;1,019
7250;403909;6428741;197001;1,028
7250;403909;6428741;197002;1,095
7250;403909;6428741;197003;0,961
7250;403909;6428741;197004;0,886
7250;403909;6428741;197005;0,731
7250;403909;6428741;197006;0,421
7250;403909;6428741;197007;0,193
7250;403909;6428741;197008;0,096
7250;403909;6428741;197009;0,051
7250;403909;6428741;197010;0,041
7250;403909;6428741;197011;0,25
7250;403909;6428741;197012;0,589
7250;403909;6428741;197101;0,85
7250;403909;6428741;197102;1,012
7250;403909;6428741;197103;0,935
7250;403909;6428741;197104;0,821
7250;403909;6428741;197105;0,701
7250;403909;6428741;197106;0,784
7250;403909;6428741;197107;0,492
7250;403909;6428741;197108;0,362
7250;403909;6428741;197109;0,244
7250;403909;6428741;197110;0,256
7250;403909;6428741;197111;0,367
7250;403909;6428741;197112;0,721
7250;403909;6428741;197201;0,92
7250;403909;6428741;197202;1,061
7250;403909;6428741;197203;0,987
7250;403909;6428741;197204;0,854
7250;403909;6428741;197205;0,771
7250;403909;6428741;197206;0,54
7250;403909;6428741;197207;0,23
7250;403909;6428741;197208;0,339
7250;403909;6428741;197209;0,315
7250;403909;6428741;197210;0,27
7250;403909;6428741;197211;0,424
7250;403909;6428741;197212;0,659
7250;403909;6428741;197301;0,807
7250;403909;6428741;197302;1,001
7250;403909;6428741;197303;0,885
7250;403909;6428741;197304;0,664
7250;403909;6428741;197305;0,571
7250;403909;6428741;197306;0,447
7250;403909;6428741;197307;0,315
7250;403909;6428741;197308;0,241
7250;403909;6428741;197309;0,221
7250;403909;6428741;197310;0,502
7250;403909;6428741;197311;0,547
7250;403909;6428741;197312;0,852
7250;403909;6428741;197401;0,95
7250;403909;6428741;197402;1,053
7250;403909;6428741;197403;0,949
7250;403909;6428741;197404;0,891
7250;403909;6428741;197405;0,683
7250;403909;6428741;197406;0,354
7250;403909;6428741;197407;0,144
7250;403909;6428741;197408;0,036
7250;403909;6428741;197409;0,173
7250;403909;6428741;197410;0,582
7250;403909;6428741;197411;0,895
7250;403909;6428741;197412;0,963
7250;403909;6428741;197501;0,967
7250;403909;6428741;197502;0,982
7250;403909;6428741;197503;0,978
7250;403909;6428741;197504;0,943
7250;403909;6428741;197505;0,697
7250;403909;6428741;197506;0,396
7250;403909;6428741;197507;0,157
7250;403909;6428741;197508;0,059
7250;403909;6428741;197509;0,156
7250;403909;6428741;197510;0,321
7250;403909;6428741;197511;0,457
7250;403909;6428741;197512;0,838
7250;403909;6428741;197601;0,829
7250;403909;6428741;197602;0,912
7250;403909;6428741;197603;0,849
7250;403909;6428741;197604;0,741
7250;403909;6428741;197605;0,465
7250;403909;6428741;197606;0,19
7250;403909;6428741;197607;0,113
7250;403909;6428741;197608;0,022
7250;403909;6428741;197609;0,251
7250;403909;6428741;197610;0,531
7250;403909;6428741;197611;0,971
7250;403909;6428741;197612;1,056
7250;403909;6428741;197701;0,988
7250;403909;6428741;197702;1,102
7250;403909;6428741;197703;0,97
7250;403909;6428741;197704;0,93
7250;403909;6428741;197705;0,798
7250;403909;6428741;197706;0,811
7250;403909;6428741;197707;0,616
7250;403909;6428741;197708;0,451
7250;403909;6428741;197709;0,281
7250;403909;6428741;197710;0,276
7250;403909;6428741;197711;0,361
7250;403909;6428741;197712;0,646
