"NUMERO";"LAMBX";"LAMBY";"DATE";"SWI_UNIF_MENS"
3516;238535;6733838;196001;1,033
3516;238535;6733838;196002;0,991
3516;238535;6733838;196003;1,006
3516;238535;6733838;196004;0,851
3516;238535;6733838;196005;0,565
3516;238535;6733838;196006;0,336
3516;238535;6733838;196007;0,221
3516;238535;6733838;196008;0,398
3516;238535;6733838;196009;0,627
3516;238535;6733838;196010;0,87
3516;238535;6733838;196011;1,125
3516;238535;6733838;196012;1,032
3516;238535;6733838;196101;1,055
3516;238535;6733838;196102;0,989
3516;238535;6733838;196103;0,817
3516;238535;6733838;196104;0,68
3516;238535;6733838;196105;0,627
3516;238535;6733838;196106;0,447
3516;238535;6733838;196107;0,21
3516;238535;6733838;196108;0,096
3516;238535;6733838;196109;0,057
3516;238535;6733838;196110;0,205
3516;238535;6733838;196111;0,477
3516;238535;6733838;196112;0,856
3516;238535;6733838;196201;1,006
3516;238535;6733838;196202;0,916
3516;238535;6733838;196203;0,842
3516;238535;6733838;196204;0,864
3516;238535;6733838;196205;0,669
3516;238535;6733838;196206;0,349
3516;238535;6733838;196207;0,175
3516;238535;6733838;196208;0,093
3516;238535;6733838;196209;0,13
3516;238535;6733838;196210;0,132
3516;238535;6733838;196211;0,332
3516;238535;6733838;196212;0,504
3516;238535;6733838;196301;0,726
3516;238535;6733838;196302;0,848
3516;238535;6733838;196303;0,953
3516;238535;6733838;196304;0,993
3516;238535;6733838;196305;0,831
3516;238535;6733838;196306;0,607
3516;238535;6733838;196307;0,449
3516;238535;6733838;196308;0,284
3516;238535;6733838;196309;0,239
3516;238535;6733838;196310;0,24
3516;238535;6733838;196311;0,59
3516;238535;6733838;196312;0,916
3516;238535;6733838;196401;0,907
3516;238535;6733838;196402;0,901
3516;238535;6733838;196403;0,998
3516;238535;6733838;196404;0,916
3516;238535;6733838;196405;0,768
3516;238535;6733838;196406;0,817
3516;238535;6733838;196407;0,384
3516;238535;6733838;196408;0,165
3516;238535;6733838;196409;0,124
3516;238535;6733838;196410;0,207
3516;238535;6733838;196411;0,259
3516;238535;6733838;196412;0,508
3516;238535;6733838;196501;0,86
3516;238535;6733838;196502;0,906
3516;238535;6733838;196503;0,911
3516;238535;6733838;196504;0,8
3516;238535;6733838;196505;0,639
3516;238535;6733838;196506;0,49
3516;238535;6733838;196507;0,323
3516;238535;6733838;196508;0,252
3516;238535;6733838;196509;0,282
3516;238535;6733838;196510;0,275
3516;238535;6733838;196511;0,416
3516;238535;6733838;196512;0,854
3516;238535;6733838;196601;1,038
3516;238535;6733838;196602;1,055
3516;238535;6733838;196603;0,902
3516;238535;6733838;196604;0,851
3516;238535;6733838;196605;0,791
3516;238535;6733838;196606;0,517
3516;238535;6733838;196607;0,277
3516;238535;6733838;196608;0,165
3516;238535;6733838;196609;0,106
3516;238535;6733838;196610;0,348
3516;238535;6733838;196611;0,668
3516;238535;6733838;196612;0,832
3516;238535;6733838;196701;0,959
3516;238535;6733838;196702;0,967
3516;238535;6733838;196703;0,961
3516;238535;6733838;196704;0,811
3516;238535;6733838;196705;0,68
3516;238535;6733838;196706;0,476
3516;238535;6733838;196707;0,201
3516;238535;6733838;196708;0,115
3516;238535;6733838;196709;0,185
3516;238535;6733838;196710;0,519
3516;238535;6733838;196711;0,755
3516;238535;6733838;196712;0,813
3516;238535;6733838;196801;0,957
3516;238535;6733838;196802;0,983
3516;238535;6733838;196803;0,857
3516;238535;6733838;196804;0,755
3516;238535;6733838;196805;0,756
3516;238535;6733838;196806;0,545
3516;238535;6733838;196807;0,369
3516;238535;6733838;196808;0,22
3516;238535;6733838;196809;0,202
3516;238535;6733838;196810;0,332
3516;238535;6733838;196811;0,477
3516;238535;6733838;196812;0,632
3516;238535;6733838;196901;0,879
3516;238535;6733838;196902;0,923
3516;238535;6733838;196903;0,97
3516;238535;6733838;196904;0,81
3516;238535;6733838;196905;0,722
3516;238535;6733838;196906;0,602
3516;238535;6733838;196907;0,317
3516;238535;6733838;196908;0,125
3516;238535;6733838;196909;0,113
3516;238535;6733838;196910;0,062
3516;238535;6733838;196911;0,346
3516;238535;6733838;196912;0,651
3516;238535;6733838;197001;0,863
3516;238535;6733838;197002;1,045
3516;238535;6733838;197003;0,944
3516;238535;6733838;197004;0,848
3516;238535;6733838;197005;0,578
3516;238535;6733838;197006;0,319
3516;238535;6733838;197007;0,239
3516;238535;6733838;197008;0,167
3516;238535;6733838;197009;0,129
3516;238535;6733838;197010;0,108
3516;238535;6733838;197011;0,203
3516;238535;6733838;197012;0,382
3516;238535;6733838;197101;0,553
3516;238535;6733838;197102;0,835
3516;238535;6733838;197103;0,841
3516;238535;6733838;197104;0,747
3516;238535;6733838;197105;0,528
3516;238535;6733838;197106;0,362
3516;238535;6733838;197107;0,153
3516;238535;6733838;197108;0,107
3516;238535;6733838;197109;0,041
3516;238535;6733838;197110;0,046
3516;238535;6733838;197111;0,09
3516;238535;6733838;197112;0,266
3516;238535;6733838;197201;0,433
3516;238535;6733838;197202;0,781
3516;238535;6733838;197203;0,915
3516;238535;6733838;197204;0,782
3516;238535;6733838;197205;0,706
3516;238535;6733838;197206;0,655
3516;238535;6733838;197207;0,411
3516;238535;6733838;197208;0,234
3516;238535;6733838;197209;0,122
3516;238535;6733838;197210;0,095
3516;238535;6733838;197211;0,406
3516;238535;6733838;197212;0,707
3516;238535;6733838;197301;0,79
3516;238535;6733838;197302;0,856
3516;238535;6733838;197303;0,775
3516;238535;6733838;197304;0,622
3516;238535;6733838;197305;0,63
3516;238535;6733838;197306;0,428
