"NUMERO";"LAMBX";"LAMBY";"DATE";"SWI_UNIF_MENS"
750;759825;6929393;196001;0,562
750;759825;6929393;196002;0,647
750;759825;6929393;196003;0,704
750;759825;6929393;196004;0,663
750;759825;6929393;196005;0,468
750;759825;6929393;196006;0,271
750;759825;6929393;196007;0,252
750;759825;6929393;196008;0,264
750;759825;6929393;196009;0,249
750;759825;6929393;196010;0,371
750;759825;6929393;196011;0,643
750;759825;6929393;196012;0,811
750;759825;6929393;196101;0,942
750;759825;6929393;196102;0,986
750;759825;6929393;196103;0,839
750;759825;6929393;196104;0,735
750;759825;6929393;196105;0,604
750;759825;6929393;196106;0,426
750;759825;6929393;196107;0,22
750;759825;6929393;196108;0,113
750;759825;6929393;196109;0,063
750;759825;6929393;196110;0,135
750;759825;6929393;196111;0,369
750;759825;6929393;196112;0,602
750;759825;6929393;196201;0,753
750;759825;6929393;196202;0,909
750;759825;6929393;196203;0,884
750;759825;6929393;196204;0,877
750;759825;6929393;196205;0,686
750;759825;6929393;196206;0,377
750;759825;6929393;196207;0,206
750;759825;6929393;196208;0,104
750;759825;6929393;196209;0,116
750;759825;6929393;196210;0,063
750;759825;6929393;196211;0,201
750;759825;6929393;196212;0,318
750;759825;6929393;196301;0,435
750;759825;6929393;196302;0,496
750;759825;6929393;196303;0,539
750;759825;6929393;196304;0,568
750;759825;6929393;196305;0,533
750;759825;6929393;196306;0,446
750;759825;6929393;196307;0,348
750;759825;6929393;196308;0,281
750;759825;6929393;196309;0,284
750;759825;6929393;196310;0,286
750;759825;6929393;196311;0,435
750;759825;6929393;196312;0,546
750;759825;6929393;196401;0,589
750;759825;6929393;196402;0,646
750;759825;6929393;196403;0,71
750;759825;6929393;196404;0,748
750;759825;6929393;196405;0,544
750;759825;6929393;196406;0,264
750;759825;6929393;196407;0,102
750;759825;6929393;196408;0,007
750;759825;6929393;196409;0,031
750;759825;6929393;196410;0,098
750;759825;6929393;196411;0,26
750;759825;6929393;196412;0,429
750;759825;6929393;196501;0,595
750;759825;6929393;196502;0,795
750;759825;6929393;196503;0,795
750;759825;6929393;196504;0,789
750;759825;6929393;196505;0,774
750;759825;6929393;196506;0,618
750;759825;6929393;196507;0,377
750;759825;6929393;196508;0,453
750;759825;6929393;196509;0,611
750;759825;6929393;196510;0,591
750;759825;6929393;196511;0,686
750;759825;6929393;196512;0,988
750;759825;6929393;196601;0,988
750;759825;6929393;196602;0,977
750;759825;6929393;196603;0,875
750;759825;6929393;196604;0,88
750;759825;6929393;196605;0,693
750;759825;6929393;196606;0,448
750;759825;6929393;196607;0,471
750;759825;6929393;196608;0,401
750;759825;6929393;196609;0,294
750;759825;6929393;196610;0,387
750;759825;6929393;196611;0,722
750;759825;6929393;196612;0,932
750;759825;6929393;196701;0,939
750;759825;6929393;196702;0,897
750;759825;6929393;196703;0,868
750;759825;6929393;196704;0,744
750;759825;6929393;196705;0,544
750;759825;6929393;196706;0,361
750;759825;6929393;196707;0,161
750;759825;6929393;196708;0,062
750;759825;6929393;196709;0,129
750;759825;6929393;196710;0,298
750;759825;6929393;196711;0,469
750;759825;6929393;196712;0,619
750;759825;6929393;196801;0,87
750;759825;6929393;196802;0,951
